#Table: J/A+A/594/A85/tablea4.dat (http://cdsarc.cds.unistra.fr)
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     |   |   |   |       |       |       |        |        |        |        |        |        |        |        |        |        |        |        |        |        |        |        |       |        |       |        |       |        |       |        |       |        |       |        |       |        |       |        |     I[|     I[|     I[|     I[
     | ga|   |   |       |      I|      I|    I12C|    I12C|    I12C|    I12C|    I12C|    I12C|    I12C|    I12C|    I13C|    I13C|    I13C|    I13C|    I13C|    I13C|    I13C|    I13C|  IC18O|    IC18|  IC18O|    IC18|  IC18O|    IC18|  IC18O|    IC18|  IC17O|    IC17|  IC17O|    IC17|  IC17O|    IC17|  IC17O|    IC17|CI](3P1|CI](3P1|CI](3P2|CI](3P2
   Rc|mma| hc|psi|  Mdisk|870um10|870um80|O(1-0)10|O(1-0)80|O(2-1)10|O(2-1)80|O(3-2)10|O(3-2)80|O(6-5)10|O(6-5)80|O(1-0)10|O(1-0)80|O(2-1)10|O(2-1)80|O(3-2)10|O(3-2)80|O(6-5)10|O(6-5)80|(1-0)10|O(1-0)80|(2-1)10|O(2-1)80|(3-2)10|O(3-2)80|(6-5)10|O(6-5)80|(1-0)10|O(1-0)80|(2-1)10|O(2-1)80|(3-2)10|O(3-2)80|(6-5)10|O(6-5)80|-3P0)10|-3P0)80|-3P1)10|-3P1)80
-----|---|---|---|-------|-------|-------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|--------|-------|--------|-------|--------|-------|--------|-------|--------|-------|--------|-------|--------|-------|--------|-------|--------|-------|-------|-------|-------
200.0|0.8|0.1|0.1|0.00100|0.00327|0.00971| 5.49133| 3.41780| 5.69767| 3.46143| 5.13606| 3.08488| 2.55503| 1.44923| 1.20884| 1.03334| 1.97494| 1.51933| 1.93218| 1.43039| 0.63907| 0.48436|0.04475| 0.03012|0.10048| 0.06172|0.11458| 0.06591|0.04797| 0.01759|0.01618| 0.01117|0.04069| 0.02551|0.04965| 0.02818|0.02006| 0.00605|1.25282|1.24409|0.57799|0.59970
200.0|0.8|0.1|0.1|0.00500|0.01431|0.01717| 8.18044| 5.29629| 8.14498| 5.17145| 7.32942| 4.57934| 4.00481| 2.25469| 2.99656| 2.27120| 3.91944| 2.72824| 3.66432| 2.47935| 1.31384| 0.91329|0.36486| 0.27629|0.67231| 0.43946|0.70112| 0.42650|0.23457| 0.13596|0.14556| 0.11498|0.31610| 0.22706|0.34869| 0.23479|0.10151| 0.05717|1.72832|1.70470|0.80137|0.82384
200.0|0.8|0.1|0.1|0.01000|0.02602|0.02309| 9.09261| 5.99098| 8.91455| 5.74793| 7.99222| 5.04454| 4.44094| 2.46463| 3.54458| 2.63057| 4.45465| 3.08508| 4.13381| 2.77210| 1.52688| 1.01630|0.62725| 0.45491|1.04194| 0.63767|1.04042| 0.59343|0.32650| 0.18345|0.26679| 0.20475|0.52814| 0.36019|0.55313| 0.35209|0.14525| 0.08038|1.79205|1.75584|0.81692|0.82335
200.0|0.8|0.1|0.1|0.10000|0.15137|0.05895|11.21456| 7.41541|10.87362| 6.90415| 9.77674| 5.97003| 5.64232| 2.80978| 4.51482| 3.15912| 5.57522| 3.61384| 5.15766| 3.19696| 1.94854| 1.14186|0.95840| 0.58980|1.43826| 0.78011|1.39648| 0.72012|0.42199| 0.23127|0.45648| 0.29168|0.75920| 0.45336|0.75421| 0.43310|0.19407| 0.11524|1.77210|1.79127|0.79083|0.82940
200.0|1.0|0.1|0.1|0.00001|0.00008|0.00393| 0.30382| 0.18429| 0.47505| 0.26830| 0.48656| 0.27014| 0.22570| 0.11599| 0.00703| 0.00531| 0.01952| 0.01394| 0.02608| 0.01706| 0.01269| 0.00401|0.00016| 0.00014|0.00043| 0.00038|0.00056| 0.00047|0.00025| 0.00012|0.00005| 0.00005|0.00015| 0.00013|0.00019| 0.00016|0.00008| 0.00004|0.07396|0.07171|0.04479|0.04172
200.0|1.0|0.1|0.1|0.00010|0.00043|0.00602| 1.90366| 1.20591| 2.19784| 1.32074| 2.01220| 1.19206| 0.81568| 0.47994| 0.14491| 0.12338| 0.31730| 0.26032| 0.34402| 0.27528| 0.10972| 0.06617|0.00209| 0.00154|0.00552| 0.00373|0.00695| 0.00401|0.00358| 0.00046|0.00072| 0.00053|0.00192| 0.00129|0.00245| 0.00137|0.00136| 0.00016|0.36582|0.36830|0.16368|0.16531
200.0|1.0|0.1|0.1|0.00050|0.00182|0.00800| 4.19772| 2.60845| 4.46759| 2.69670| 3.99497| 2.39171| 1.73742| 1.01727| 0.64485| 0.56052| 1.14817| 0.93725| 1.14682| 0.90507| 0.35671| 0.26954|0.01817| 0.00847|0.04273| 0.01927|0.05008| 0.02031|0.02281| 0.00204|0.00656| 0.00299|0.01697| 0.00701|0.02129| 0.00735|0.00991| 0.00038|0.83681|0.85272|0.35677|0.37708
200.0|1.0|0.1|0.1|0.00100|0.00343|0.00912| 4.94218| 3.17112| 5.17540| 3.25396| 4.64092| 2.89350| 2.21449| 1.28770| 1.05693| 0.90270| 1.72686| 1.34137| 1.68404| 1.26203| 0.53894| 0.40544|0.04661| 0.02780|0.09837| 0.05638|0.10970| 0.05965|0.04612| 0.01524|0.01755| 0.01032|0.04255| 0.02343|0.05079| 0.02569|0.02048| 0.00505|1.21924|1.21932|0.54895|0.57627
200.0|1.0|0.1|0.1|0.00500|0.01435|0.01561| 7.51703| 4.98034| 7.48810| 4.89210| 6.68828| 4.31448| 3.49913| 2.01492| 2.58320| 1.98552| 3.44283| 2.44133| 3.21296| 2.21500| 1.09802| 0.76530|0.29164| 0.21161|0.52197| 0.33350|0.54128| 0.32248|0.18591| 0.10195|0.12085| 0.08856|0.25208| 0.17264|0.27514| 0.17721|0.08298| 0.04281|1.68491|1.67209|0.74362|0.77922
200.0|1.0|0.1|0.1|0.01000|0.02557|0.02071| 8.54016| 5.73925| 8.34855| 5.51770| 7.42710| 4.82394| 3.97910| 2.26443| 3.10097| 2.35694| 3.99495| 2.83156| 3.69634| 2.53839| 1.26702| 0.85908|0.54410| 0.38978|0.89874| 0.54759|0.89400| 0.50801|0.27223| 0.15151|0.23417| 0.17418|0.45508| 0.30663|0.47335| 0.29899|0.12155| 0.06526|1.70480|1.69634|0.73978|0.76046
200.0|1.0|0.1|0.1|0.10000|0.13648|0.05369|10.79315| 7.45705|10.38519| 6.90357| 9.25574| 5.93115| 5.22848| 2.69534| 4.30792| 3.09272| 5.33804| 3.54987| 4.90860| 3.11732| 1.74527| 1.04231|0.86020| 0.53179|1.28795| 0.70143|1.24543| 0.64291|0.36881| 0.19844|0.40765| 0.26131|0.67966| 0.40545|0.67325| 0.38466|0.17015| 0.09830|1.70767|1.72945|0.72463|0.76237
200.0|1.5|0.1|0.1|0.00001|0.00013|0.00410| 0.22929| 0.13102| 0.31907| 0.17944| 0.31833| 0.17505| 0.15212| 0.06731| 0.00827| 0.00399| 0.02211| 0.00987| 0.02903| 0.01113| 0.01616| 0.00035|0.00019| 0.00010|0.00057| 0.00026|0.00083| 0.00030|0.00072| 0.00003|0.00007| 0.00003|0.00020| 0.00009|0.00030| 0.00010|0.00027| 0.00001|0.04296|0.04097|0.02409|0.02155
200.0|1.5|0.1|0.1|0.00010|0.00063|0.00555| 1.09699| 0.72509| 1.27313| 0.80999| 1.16108| 0.72597| 0.45661| 0.26495| 0.10060| 0.06998| 0.20081| 0.14770| 0.21358| 0.15525| 0.07763| 0.03446|0.00306| 0.00065|0.00739| 0.00135|0.00917| 0.00109|0.00563|-0.00048|0.00112| 0.00023|0.00301| 0.00049|0.00404| 0.00038|0.00267|-0.00015|0.23369|0.23897|0.09923|0.10071
200.0|1.5|0.1|0.1|0.00050|0.01570|0.01226| 4.73042| 3.47536| 4.80215| 3.47384| 4.22690| 3.04134| 2.04321| 1.30038| 1.46523| 1.19259| 1.98124| 1.53786| 1.84792| 1.40019| 0.61398| 0.45281|0.21242| 0.14284|0.34893| 0.21782|0.35320| 0.20770|0.12362| 0.06320|0.09670| 0.06017|0.18061| 0.11461|0.19040| 0.11581|0.05833| 0.02560|1.22825|1.25415|0.51833|0.55168
200.0|1.5|0.1|0.1|0.00100|0.00381|0.00752| 3.02354| 2.08554| 3.25532| 2.22118| 2.90130| 1.96662| 1.28884| 0.78543| 0.62003| 0.51894| 1.01008| 0.79447| 0.98282| 0.74926| 0.30548| 0.22000|0.03806| 0.01441|0.07135| 0.03223|0.07780| 0.03431|0.03418| 0.00723|0.01611| 0.00481|0.03443| 0.01206|0.03942| 0.01348|0.01643| 0.00177|0.88847|0.89977|0.39629|0.41759
200.0|1.5|0.1|0.1|0.00500|0.01287|0.01156| 5.32416| 3.65120| 5.38081| 3.64801| 4.73534| 3.21184| 2.25910| 1.37198| 1.55658| 1.23531| 2.16381| 1.60758| 2.01928| 1.46159| 0.63569| 0.44944|0.18140| 0.11922|0.31005| 0.18788|0.31832| 0.18100|0.10878| 0.05316|0.07961| 0.04912|0.15500| 0.09612|0.16595| 0.09808|0.04982| 0.02087|1.39354|1.38463|0.58964|0.62189
200.0|1.5|0.1|0.1|0.01000|0.02099|0.01482| 6.35119| 4.45517| 6.22396| 4.35258| 5.44409| 3.78413| 2.65826| 1.59516| 2.01094| 1.57177| 2.67077| 1.96841| 2.46376| 1.76182| 0.78984| 0.54380|0.30668| 0.21122|0.50211| 0.30884|0.49974| 0.28835|0.15327| 0.07990|0.13681| 0.09176|0.25541| 0.16523|0.26384| 0.16171|0.06940| 0.03287|1.41731|1.41436|0.56711|0.59640
200.0|1.5|0.1|0.1|0.10000|0.09017|0.03758| 9.10646| 6.66773| 8.73053| 6.24821| 7.66649| 5.32520| 3.97918| 2.18356| 3.14646| 2.37126| 4.06735| 2.86108| 3.71882| 2.50291| 1.17393| 0.71463|0.52538| 0.32684|0.80063| 0.44332|0.77692| 0.40532|0.22851| 0.11725|0.24668| 0.15560|0.41720| 0.24792|0.41512| 0.23499|0.10504| 0.05576|1.63942|1.65422|0.63349|0.67295
200.0|0.8|0.2|0.1|0.00001|0.00009|0.00500| 0.14871| 0.10034| 0.32044| 0.21031| 0.37482| 0.23877| 0.21235| 0.10256| 0.00306| 0.00245| 0.00910| 0.00697| 0.01325| 0.00943| 0.00846| 0.00324|0.00007| 0.00006|0.00021| 0.00019|0.00030| 0.00025|0.00017| 0.00010|0.00003| 0.00002|0.00007| 0.00006|0.00010| 0.00009|0.00006| 0.00003|0.08337|0.07882|0.05928|0.05283
200.0|0.8|0.2|0.1|0.00010|0.00051|0.01038| 2.02747| 1.60247| 2.38067| 1.77990| 2.21054| 1.63006| 0.95570| 0.71652| 0.14457| 0.13411| 0.33811| 0.30547| 0.38308| 0.33874| 0.13213| 0.08816|0.00176| 0.00155|0.00467| 0.00390|0.00588| 0.00443|0.00289| 0.00080|0.00061| 0.00054|0.00161| 0.00134|0.00201| 0.00150|0.00099| 0.00026|0.51388|0.51800|0.25652|0.25532
200.0|0.8|0.2|0.1|0.00050|0.00219|0.01458| 4.70929| 3.83092| 5.01013| 3.89309| 4.49122| 3.44181| 2.02015| 1.57487| 0.77657| 0.74040| 1.38475| 1.32417| 1.38549| 1.32036| 0.48200| 0.42980|0.01423| 0.00812|0.03749| 0.02011|0.04821| 0.02275|0.02717| 0.00332|0.00495| 0.00284|0.01361| 0.00698|0.01833| 0.00776|0.01086| 0.00091|1.06197|1.11523|0.48175|0.50165
200.0|0.8|0.2|0.1|0.00100|0.00412|0.01671| 6.18604| 5.11287| 6.39421| 5.05494| 5.68867| 4.42943| 2.63298| 2.08043| 1.33124| 1.29838| 2.15510| 2.08842| 2.09635| 2.01355| 0.74288| 0.69494|0.05120| 0.03773|0.12122| 0.08439|0.14324| 0.09440|0.06687| 0.02700|0.01830| 0.01358|0.04768| 0.03283|0.06035| 0.03787|0.02814| 0.00911|1.31492|1.40879|0.58884|0.62172
200.0|0.8|0.2|0.1|0.00500|0.01884|0.02657| 9.34223| 8.49979| 9.25055| 8.13263| 8.23431| 7.10254| 4.41353| 3.58054| 3.46048| 3.48369| 4.57443| 4.51406| 4.28727| 4.14796| 1.69046| 1.62510|0.38865| 0.32724|0.72514| 0.58454|0.77745| 0.60472|0.31848| 0.22507|0.15758| 0.13087|0.34905| 0.27983|0.39746| 0.30918|0.14590| 0.09109|2.18730|2.44398|1.00936|1.10417
200.0|0.8|0.2|0.1|0.01000|0.03513|0.03494|10.54861| 9.97018|10.31196| 9.43634| 9.20556| 8.22922| 5.14174| 4.20734| 4.61755| 4.68678| 5.69836| 5.61525| 5.29215| 5.09129| 2.15486| 2.04816|0.77539| 0.65904|1.31297| 1.05000|1.34622| 1.03702|0.50733| 0.37691|0.33286| 0.27900|0.67581| 0.54797|0.73187| 0.57755|0.23629| 0.15971|2.57331|2.96042|1.20526|1.35018
200.0|0.8|0.2|0.1|0.10000|0.22612|0.09210|13.30969|13.33711|12.63051|12.22698|11.25411|10.56160| 6.73764| 5.37661| 7.08379| 7.06573| 8.00931| 7.65218| 7.33338| 6.81177| 3.21019| 2.93762|2.17419| 1.97175|2.97417| 2.49980|2.83770| 2.29970|0.98071| 0.83436|1.13582| 1.00789|1.76863| 1.55755|1.72533| 1.49335|0.48445| 0.41679|2.62785|3.22584|1.21294|1.47939
200.0|1.0|0.2|0.1|0.00001|0.00010|0.00574| 0.19115| 0.12258| 0.34127| 0.22305| 0.37246| 0.23820| 0.19874| 0.09758| 0.00429| 0.00299| 0.01259| 0.00828| 0.01812| 0.01077| 0.01153| 0.00287|0.00009| 0.00007|0.00026| 0.00021|0.00037| 0.00028|0.00022| 0.00009|0.00003| 0.00003|0.00009| 0.00007|0.00013| 0.00009|0.00007| 0.00003|0.07663|0.07235|0.05093|0.04509
200.0|1.0|0.2|0.1|0.00010|0.00055|0.01055| 1.79422| 1.44981| 2.09992| 1.61192| 1.93588| 1.46529| 0.80483| 0.61028| 0.13965| 0.12345| 0.31665| 0.27683| 0.35140| 0.30246| 0.12456| 0.07488|0.00194| 0.00138|0.00527| 0.00338|0.00695| 0.00368|0.00449| 0.00040|0.00067| 0.00048|0.00182| 0.00116|0.00243| 0.00125|0.00167| 0.00014|0.45442|0.46169|0.21346|0.21343
200.0|1.0|0.2|0.1|0.00050|0.00233|0.01412| 4.27107| 3.55904| 4.57351| 3.64937| 4.06326| 3.20541| 1.68342| 1.34768| 0.70233| 0.66492| 1.22816| 1.18048| 1.21349| 1.16319| 0.40723| 0.35604|0.01743| 0.00851|0.04374| 0.02055|0.05429| 0.02262|0.03003| 0.00233|0.00618| 0.00297|0.01675| 0.00719|0.02230| 0.00780|0.01308| 0.00047|0.98714|1.04991|0.41648|0.44009
200.0|1.0|0.2|0.1|0.00100|0.00443|0.01627| 5.70408| 4.85180| 5.92331| 4.83508| 5.21920| 4.21203| 2.27548| 1.84068| 1.20421| 1.17570| 1.94253| 1.89781| 1.87374| 1.81618| 0.63716| 0.59177|0.05684| 0.03843|0.12575| 0.08194|0.14328| 0.08927|0.06615| 0.02401|0.02082| 0.01398|0.05243| 0.03279|0.06463| 0.03690|0.02960| 0.00791|1.29032|1.39722|0.53014|0.57054
200.0|1.0|0.2|0.1|0.00500|0.01919|0.02468| 8.80018| 8.28235| 8.67969| 7.95788| 7.66536| 6.92559| 3.94352| 3.31171| 3.17532| 3.23012| 4.23493| 4.25100| 3.94362| 3.88730| 1.43870| 1.39307|0.33637| 0.27583|0.61127| 0.48934|0.64889| 0.50214|0.26258| 0.18039|0.14055| 0.11051|0.30029| 0.23421|0.33695| 0.25647|0.12316| 0.07277|2.23407|2.53494|0.97343|1.09223
200.0|1.0|0.2|0.1|0.01000|0.03527|0.03236|10.05015| 9.82439| 9.76973| 9.32285| 8.66898| 8.11120| 4.72382| 4.00367| 4.34883| 4.46058| 5.40793| 5.42378| 5.00149| 4.90668| 1.91671| 1.83997|0.68366| 0.57690|1.15220| 0.92124|1.17840| 0.90724|0.43383| 0.31965|0.29924| 0.24443|0.59316| 0.47737|0.63764| 0.50076|0.20457| 0.13569|2.60732|3.08160|1.18183|1.36368
200.0|1.0|0.2|0.1|0.10000|0.20646|0.08515|12.93447|13.49206|12.16159|12.33342|10.75438|10.61170| 6.37800| 5.25885| 6.89061| 6.98085| 7.81391| 7.61754| 7.12033| 6.75100| 2.97424| 2.73933|1.93514| 1.75492|2.69940| 2.27336|2.57547| 2.08980|0.85695| 0.71727|0.99092| 0.88008|1.57065| 1.37924|1.53463| 1.32159|0.41864| 0.35367|2.59202|3.18861|1.15185|1.39951
200.0|1.5|0.2|0.1|0.00001|0.00015|0.00602| 0.20164| 0.12630| 0.28514| 0.18328| 0.28404| 0.17698| 0.14012| 0.05856| 0.00701| 0.00313| 0.01920| 0.00783| 0.02581| 0.00874| 0.01581|-0.00020|0.00017| 0.00008|0.00051| 0.00021|0.00077| 0.00024|0.00081| 0.00002|0.00006| 0.00003|0.00017| 0.00007|0.00027| 0.00008|0.00030| 0.00001|0.04676|0.04260|0.02762|0.02256
200.0|1.5|0.2|0.1|0.00010|0.00080|0.01006| 1.06697| 0.91438| 1.23278| 1.00593| 1.12301| 0.89890| 0.45765| 0.34009| 0.10596| 0.07672| 0.21621| 0.16826| 0.23128| 0.17927| 0.08939| 0.03531|0.00315| 0.00060|0.00800| 0.00119|0.01039| 0.00075|0.00760|-0.00094|0.00112| 0.00022|0.00315| 0.00044|0.00447| 0.00030|0.00363|-0.00028|0.26162|0.26772|0.11228|0.11175
200.0|1.5|0.2|0.1|0.00050|0.00287|0.01276| 2.79660| 2.48586| 3.07949| 2.63164| 2.70803| 2.29115| 1.01067| 0.83599| 0.43442| 0.39271| 0.74681| 0.71037| 0.73376| 0.69778| 0.24480| 0.19407|0.02171| 0.00595|0.04606| 0.01391|0.05291| 0.01448|0.02825|-0.00133|0.00850| 0.00206|0.02071| 0.00471|0.02569| 0.00456|0.01389|-0.00112|0.74270|0.79643|0.28378|0.30268
200.0|1.5|0.2|0.1|0.00100|0.00495|0.01417| 3.94638| 3.54911| 4.22610| 3.67400| 3.69189| 3.19247| 1.42522| 1.21201| 0.73706| 0.70457| 1.20613| 1.18462| 1.15883| 1.13550| 0.37154| 0.33029|0.04802| 0.02278|0.09368| 0.04957|0.10283| 0.05337|0.04886| 0.01084|0.01950| 0.00814|0.04420| 0.01909|0.05188| 0.02098|0.02399| 0.00263|1.11737|1.21694|0.43513|0.47466
200.0|1.5|0.2|0.1|0.00500|0.01740|0.01972| 6.79801| 6.70773| 6.79106| 6.58292| 5.91903| 5.71698| 2.77268| 2.46951| 2.15034| 2.20136| 2.99802| 3.08162| 2.78575| 2.82648| 0.88703| 0.86913|0.21045| 0.15767|0.36693| 0.28375|0.38538| 0.28990|0.15746| 0.09771|0.09417| 0.06198|0.18636| 0.13302|0.20533| 0.14514|0.07658| 0.03738|2.11233|2.39963|0.87167|0.99492
200.0|1.5|0.2|0.1|0.01000|0.02874|0.02419| 8.22389| 8.41882| 7.97921| 8.08134| 6.95717| 6.99567| 3.47146| 3.14125| 3.08737| 3.22242| 4.00913| 4.16077| 3.67677| 3.75237| 1.18236| 1.16397|0.39495| 0.32063|0.64794| 0.51824|0.65517| 0.50704|0.23860| 0.16567|0.18046| 0.13365|0.33905| 0.26247|0.35835| 0.27318|0.11623| 0.06842|2.37268|2.76896|0.97370|1.13029
200.0|1.5|0.2|0.1|0.10000|0.13789|0.06072|11.51249|12.93591|10.72657|11.84357| 9.33014|10.11799| 5.24979| 4.68964| 5.72517| 6.00548| 6.66143| 6.80986| 6.02775| 6.00450| 2.22696| 2.09103|1.28854| 1.17618|1.90440| 1.61429|1.83008| 1.48752|0.54918| 0.44569|0.63447| 0.56089|1.04191| 0.91457|1.02423| 0.87782|0.26431| 0.21078|2.50888|3.02168|1.01108|1.20067
200.0|0.8|0.2|0.2|0.00001|0.00009|0.00440| 0.09245| 0.05261| 0.22639| 0.13034| 0.29770| 0.16802| 0.22593| 0.09878| 0.00174| 0.00122| 0.00552| 0.00372| 0.00883| 0.00554| 0.00793| 0.00300|0.00004| 0.00004|0.00013| 0.00011|0.00020| 0.00016|0.00016| 0.00010|0.00001| 0.00001|0.00004| 0.00004|0.00007| 0.00006|0.00005| 0.00003|0.06758|0.06330|0.05699|0.05071
200.0|0.8|0.2|0.2|0.00010|0.00058|0.00974| 2.32445| 1.60918| 2.85468| 1.83841| 2.74315| 1.73715| 1.36178| 0.88623| 0.12489| 0.11520| 0.31495| 0.27928| 0.38410| 0.33024| 0.16249| 0.11292|0.00154| 0.00144|0.00419| 0.00379|0.00546| 0.00461|0.00276| 0.00127|0.00053| 0.00050|0.00144| 0.00130|0.00186| 0.00156|0.00094| 0.00041|0.60712|0.59788|0.37331|0.36476
200.0|0.8|0.2|0.2|0.00050|0.00261|0.01420| 5.50374| 3.98983| 6.07799| 4.18884| 5.67259| 3.83159| 2.96913| 2.01015| 0.81450| 0.75669| 1.54601| 1.40098| 1.62033| 1.45444| 0.65247| 0.56761|0.01231| 0.00672|0.03385| 0.01743|0.04578| 0.02082|0.02940| 0.00391|0.00428| 0.00235|0.01218| 0.00600|0.01714| 0.00699|0.01171| 0.00108|1.37270|1.39736|0.80737|0.81531
200.0|0.8|0.2|0.2|0.00100|0.00494|0.01686| 7.27466| 5.39979| 7.80358| 5.51244| 7.24204| 4.99360| 3.94520| 2.68705| 1.44032| 1.34681| 2.42671| 2.21629| 2.46753| 2.22049| 1.02924| 0.92573|0.04420| 0.03085|0.11207| 0.07485|0.14205| 0.09062|0.07979| 0.03503|0.01569| 0.01102|0.04328| 0.02843|0.05871| 0.03549|0.03362| 0.01210|1.76597|1.82662|1.04277|1.06051
200.0|0.8|0.2|0.2|0.00500|0.02271|0.02930|11.88936| 9.45259|12.10858| 9.12159|11.13700| 8.10050| 6.48604| 4.55414| 3.89569| 3.76291| 5.43756| 5.04982| 5.24608| 4.75391| 2.36456| 2.14576|0.45382| 0.38304|0.84822| 0.68474|0.92685| 0.72309|0.44036| 0.31735|0.18387| 0.15496|0.41554| 0.33414|0.48474| 0.37809|0.20460| 0.13452|2.62375|2.80984|1.56649|1.60860
200.0|0.8|0.2|0.2|0.01000|0.04235|0.03995|13.50987|11.21320|13.54624|10.62095|12.45794| 9.38151| 7.52337| 5.33941| 5.29458| 5.16035| 6.82461| 6.37834| 6.48801| 5.89128| 3.01407| 2.72544|0.86159| 0.72855|1.49993| 1.18399|1.58695| 1.20374|0.69674| 0.51566|0.37115| 0.31178|0.77477| 0.62259|0.86771| 0.67705|0.33088| 0.22848|2.85730|3.08661|1.72672|1.77512
200.0|0.8|0.2|0.2|0.10000|0.28280|0.11645|17.32585|15.93029|16.96353|14.54210|15.61808|12.72650|10.14407| 7.33383| 9.48484| 9.26535|10.55700| 9.81417| 9.82666| 8.83158| 4.98995| 4.40422|3.30443| 2.91921|4.48295| 3.64362|4.31908| 3.37901|1.64418| 1.36790|1.75187| 1.52621|2.74462| 2.34659|2.70761| 2.27145|0.82004| 0.69733|3.44942|4.00721|2.06720|2.35435
200.0|1.0|0.2|0.2|0.00001|0.00010|0.00525| 0.12376| 0.06343| 0.26179| 0.14433| 0.32343| 0.17801| 0.23167| 0.09985| 0.00249| 0.00147| 0.00786| 0.00440| 0.01253| 0.00639| 0.01134| 0.00285|0.00005| 0.00004|0.00015| 0.00012|0.00023| 0.00018|0.00019| 0.00009|0.00002| 0.00001|0.00005| 0.00004|0.00008| 0.00006|0.00006| 0.00003|0.06786|0.06254|0.05564|0.04825
200.0|1.0|0.2|0.2|0.00010|0.00061|0.00993| 2.05847| 1.45286| 2.55369| 1.68144| 2.45322| 1.58736| 1.21138| 0.78831| 0.11984| 0.10452| 0.29744| 0.25277| 0.36024| 0.29912| 0.16046| 0.10372|0.00160| 0.00124|0.00450| 0.00326|0.00618| 0.00394|0.00424| 0.00096|0.00055| 0.00043|0.00155| 0.00112|0.00215| 0.00134|0.00156| 0.00032|0.54585|0.54088|0.32360|0.31696
200.0|1.0|0.2|0.2|0.00050|0.00276|0.01398| 5.16369| 3.79323| 5.72348| 4.00602| 5.30520| 3.64168| 2.64977| 1.81158| 0.73804| 0.67772| 1.38833| 1.26190| 1.44943| 1.30663| 0.57628| 0.49524|0.01548| 0.00656|0.04066| 0.01696|0.05330| 0.02009|0.03443| 0.00324|0.00546| 0.00229|0.01542| 0.00580|0.02164| 0.00667|0.01500| 0.00067|1.27800|1.31500|0.71127|0.72443
200.0|1.0|0.2|0.2|0.00100|0.00530|0.01647| 6.90511| 5.20701| 7.43402| 5.34687| 6.83959| 4.81335| 3.51463| 2.43301| 1.31694| 1.23189| 2.21675| 2.03936| 2.23802| 2.03061| 0.89731| 0.80296|0.05021| 0.03183|0.12005| 0.07461|0.14715| 0.08831|0.08245| 0.03351|0.01821| 0.01145|0.04888| 0.02897|0.06491| 0.03557|0.03691| 0.01148|1.69884|1.77735|0.93978|0.96833
200.0|1.0|0.2|0.2|0.00500|0.02330|0.02761|11.66428| 9.47797|11.74709| 9.09028|10.70838| 8.01392| 6.02529| 4.32461| 3.68689| 3.59730| 5.21339| 4.90875| 4.99252| 4.58988| 2.10346| 1.91644|0.40014| 0.33014|0.73148| 0.58605|0.79476| 0.61523|0.37544| 0.26532|0.16675| 0.13445|0.36484| 0.28652|0.42012| 0.32173|0.17840| 0.11312|2.53783|2.76339|1.43893|1.49855
200.0|1.0|0.2|0.2|0.01000|0.04288|0.03736|13.25795|11.38528|13.17111|10.75360|12.04025| 9.45860| 7.17183| 5.22537| 5.13547| 5.05462| 6.68852| 6.34495| 6.32690| 5.83648| 2.77324| 2.52561|0.75263| 0.63197|1.31311| 1.03849|1.39085| 1.05621|0.60794| 0.44561|0.32901| 0.26929|0.67586| 0.53907|0.75524| 0.58628|0.29129| 0.19829|2.82770|3.11061|1.64065|1.71098
200.0|1.0|0.2|0.2|0.10000|0.25935|0.10872|17.35473|16.48678|16.98853|15.02394|15.63500|13.13698|10.05904| 7.51191| 9.66169| 9.61648|10.68023|10.16600| 9.91820| 9.12896| 4.99755| 4.45696|3.26034| 2.88861|4.50969| 3.66616|4.34683| 3.39639|1.58675| 1.30618|1.68486| 1.47678|2.70336| 2.31413|2.67564| 2.23986|0.77700| 0.65116|3.44373|3.95648|2.07829|2.32350
200.0|1.5|0.2|0.2|0.00001|0.00015|0.00596| 0.15691| 0.07062| 0.26590| 0.13607| 0.30079| 0.15366| 0.20735| 0.07989| 0.00466| 0.00142| 0.01396| 0.00397| 0.02119| 0.00523| 0.01867| 0.00051|0.00010| 0.00004|0.00033| 0.00012|0.00056| 0.00016|0.00070| 0.00005|0.00004| 0.00001|0.00012| 0.00004|0.00020| 0.00006|0.00026| 0.00002|0.04673|0.04202|0.03687|0.03061
200.0|1.5|0.2|0.2|0.00010|0.00087|0.00981| 1.37498| 1.00684| 1.71584| 1.17571| 1.64982| 1.10527| 0.81394| 0.52499| 0.09512| 0.06655| 0.21951| 0.16293| 0.26094| 0.19420| 0.12844| 0.06548|0.00266| 0.00066|0.00708| 0.00157|0.00969| 0.00161|0.00796|-0.00031|0.00095| 0.00024|0.00276| 0.00057|0.00409| 0.00059|0.00376|-0.00007|0.33800|0.33820|0.18956|0.18538
200.0|1.5|0.2|0.2|0.00050|0.00335|0.01292| 3.63984| 2.76657| 4.15128| 3.01092| 3.82051| 2.71904| 1.73380| 1.20943| 0.48390| 0.42211| 0.89609| 0.80540| 0.93424| 0.83724| 0.37585| 0.30393|0.02024| 0.00473|0.04571| 0.01210|0.05603| 0.01412|0.03617| 0.00074|0.00774| 0.00162|0.01997| 0.00401|0.02657| 0.00437|0.01770|-0.00062|0.93126|0.96985|0.46421|0.47770
